timestamp,hour,day_of_year,cloud_cover,temperature,humidity,wind_speed,solar_kwh
2024-01-16 16:00:00,16,16,53.6,13.5,60.4,4.78,0.177
2024-01-16 17:00:00,17,16,86.2,14.0,73.1,2.27,0.004
2024-01-16 18:00:00,18,16,12.8,16.2,49.3,3.0,0.06
2024-01-16 19:00:00,19,16,32.9,16.4,48.8,2.4,0.012
2024-01-16 20:00:00,20,16,27.1,12.1,62.6,1.77,0.016
2024-01-16 21:00:00,21,16,22.6,21.1,51.3,2.67,0.077
2024-01-16 22:00:00,22,16,43.9,15.3,61.3,3.39,0.035
2024-01-16 23:00:00,23,16,8.5,14.2,53.3,4.07,0.0
2024-01-17 00:00:00,0,17,13.7,20.0,47.3,0.44,0.0
2024-01-17 01:00:00,1,17,15.2,14.2,50.7,0.69,0.0
2024-01-17 02:00:00,2,17,42.6,6.6,68.9,2.26,0.041
2024-01-17 03:00:00,3,17,67.9,20.8,62.2,4.19,0.0
2024-01-17 04:00:00,4,17,62.6,12.4,63.7,6.43,0.0
2024-01-17 05:00:00,5,17,19.2,21.5,54.5,0.98,0.0
2024-01-17 06:00:00,6,17,43.1,16.2,68.2,4.62,0.0
2024-01-17 07:00:00,7,17,55.2,15.9,55.9,2.81,0.044
2024-01-17 08:00:00,8,17,25.1,14.9,46.3,4.16,0.103
2024-01-17 09:00:00,9,17,53.1,21.2,53.5,4.31,0.012
2024-01-17 10:00:00,10,17,57.3,19.6,67.2,1.96,0.068
2024-01-17 11:00:00,11,17,52.6,7.1,57.7,0.4,0.174
2024-01-17 12:00:00,12,17,78.8,14.4,67.4,6.91,0.094
2024-01-17 13:00:00,13,17,23.8,12.6,63.4,4.0,0.223
2024-01-17 14:00:00,14,17,19.4,16.1,52.8,1.74,0.117
2024-01-17 15:00:00,15,17,51.4,19.2,58.0,2.42,0.081
2024-01-17 16:00:00,16,17,12.3,16.2,50.6,2.3,0.112
2024-01-17 17:00:00,17,17,60.0,16.5,63.8,2.49,0.135
2024-01-17 18:00:00,18,17,58.7,20.5,69.9,1.99,0.02
2024-01-17 19:00:00,19,17,28.4,16.0,59.4,2.57,0.033
2024-01-17 20:00:00,20,17,66.0,16.0,62.1,2.83,0.075
2024-01-17 21:00:00,21,17,16.3,17.3,60.0,2.05,0.004
2024-01-17 22:00:00,22,17,43.6,16.7,60.9,0.7,0.0
2024-01-17 23:00:00,23,17,35.8,14.7,64.6,2.05,0.0
2024-01-18 00:00:00,0,18,22.6,20.6,52.7,1.99,0.0
2024-01-18 01:00:00,1,18,71.7,19.6,63.4,3.06,0.0
2024-01-18 02:00:00,2,18,36.0,18.5,52.1,3.95,0.0
2024-01-18 03:00:00,3,18,86.2,16.9,69.6,1.58,0.0
2024-01-18 04:00:00,4,18,51.2,6.9,58.4,0.92,0.0
2024-01-18 05:00:00,5,18,15.6,13.8,55.4,2.08,0.0
2024-01-18 06:00:00,6,18,44.9,15.3,56.9,1.11,0.03
2024-01-18 07:00:00,7,18,10.4,12.6,48.3,0.07,0.043
2024-01-18 08:00:00,8,18,47.6,12.3,57.9,1.44,0.152
2024-01-18 09:00:00,9,18,11.1,18.3,61.4,2.18,0.222
2024-01-18 10:00:00,10,18,79.0,17.8,56.4,2.26,0.106
2024-01-18 11:00:00,11,18,35.9,12.8,53.8,1.45,0.243
2024-01-18 12:00:00,12,18,47.3,20.6,67.1,4.47,0.273
2024-01-18 13:00:00,13,18,14.1,12.5,56.6,5.74,0.306
2024-01-18 14:00:00,14,18,60.3,13.1,68.3,4.56,0.139
2024-01-18 15:00:00,15,18,68.7,12.4,73.3,0.44,0.116
2024-01-18 16:00:00,16,18,75.2,16.2,69.7,3.02,0.218
2024-01-18 17:00:00,17,18,6.0,16.9,47.5,3.46,0.044
2024-01-18 18:00:00,18,18,44.7,16.7,59.7,1.24,0.01
2024-01-18 19:00:00,19,18,39.2,12.9,63.7,4.33,0.097
2024-01-18 20:00:00,20,18,26.9,16.3,58.6,2.57,0.0
2024-01-18 21:00:00,21,18,43.4,12.9,65.5,5.34,0.007
2024-01-18 22:00:00,22,18,32.5,9.2,60.9,0.12,0.075
2024-01-18 23:00:00,23,18,35.3,19.9,44.6,5.55,0.017
2024-01-19 00:00:00,0,19,30.0,12.2,61.7,3.68,0.0
2024-01-19 01:00:00,1,19,59.8,17.3,63.8,6.52,0.0
2024-01-19 02:00:00,2,19,13.9,21.9,47.7,2.28,0.021
2024-01-19 03:00:00,3,19,54.0,16.3,56.3,0.1,0.013
2024-01-19 04:00:00,4,19,50.1,12.4,64.2,4.83,0.0
2024-01-19 05:00:00,5,19,55.7,11.6,60.4,4.01,0.09
2024-01-19 06:00:00,6,19,54.6,12.6,67.1,1.07,0.081
2024-01-19 07:00:00,7,19,17.6,14.1,51.8,3.86,0.071
2024-01-19 08:00:00,8,19,29.6,17.0,51.0,0.69,0.031
2024-01-19 09:00:00,9,19,20.3,14.1,55.0,3.8,0.188
2024-01-19 10:00:00,10,19,57.7,10.6,56.4,2.44,0.091
2024-01-19 11:00:00,11,19,59.4,22.2,67.8,3.43,0.205
2024-01-19 12:00:00,12,19,65.7,18.2,63.8,0.15,0.105
2024-01-19 13:00:00,13,19,38.2,17.2,65.1,7.54,0.202
2024-01-19 14:00:00,14,19,39.1,17.0,45.2,4.36,0.213
2024-01-19 15:00:00,15,19,15.5,13.6,51.1,6.98,0.195
2024-01-19 16:00:00,16,19,30.2,11.8,53.4,1.79,0.159
2024-01-19 17:00:00,17,19,40.1,16.4,64.9,3.89,0.157
2024-01-19 18:00:00,18,19,29.8,22.5,60.4,4.15,0.0
2024-01-19 19:00:00,19,19,13.5,16.1,60.6,4.39,0.0
2024-01-19 20:00:00,20,19,49.5,14.2,53.6,2.74,0.0
2024-01-19 21:00:00,21,19,68.9,12.1,64.4,1.53,0.051
2024-01-19 22:00:00,22,19,39.1,11.7,55.4,4.64,0.0
2024-01-19 23:00:00,23,19,28.4,9.3,50.1,6.54,0.0
2024-01-20 00:00:00,0,20,49.0,14.2,60.4,4.01,0.0
2024-01-20 01:00:00,1,20,62.4,15.1,65.6,5.08,0.0
2024-01-20 02:00:00,2,20,40.4,15.8,58.3,2.0,0.0
2024-01-20 03:00:00,3,20,45.2,19.4,54.7,6.42,0.0
2024-01-20 04:00:00,4,20,39.4,13.3,60.0,5.56,0.0
2024-01-20 05:00:00,5,20,88.4,12.8,75.8,1.84,0.0
2024-01-20 06:00:00,6,20,15.7,20.2,62.4,2.79,0.0
2024-01-20 07:00:00,7,20,49.6,15.6,59.1,3.66,0.121
2024-01-20 08:00:00,8,20,70.9,17.8,71.5,0.78,0.063
2024-01-20 09:00:00,9,20,56.1,10.2,61.1,4.28,0.129
2024-01-20 10:00:00,10,20,59.0,9.1,67.8,4.92,0.147
2024-01-20 11:00:00,11,20,29.1,14.8,62.4,3.64,0.258
2024-01-20 12:00:00,12,20,13.8,13.3,47.4,7.25,0.376
2024-01-20 13:00:00,13,20,83.2,15.9,60.2,1.61,0.057
2024-01-20 14:00:00,14,20,64.9,18.9,66.0,7.61,0.074
2024-01-20 15:00:00,15,20,73.9,18.7,63.4,3.9,0.084
2024-01-20 16:00:00,16,20,14.0,15.7,56.8,4.57,0.166
2024-01-20 17:00:00,17,20,9.8,16.0,57.0,1.6,0.188
2024-01-20 18:00:00,18,20,71.6,14.9,67.0,6.24,0.034
2024-01-20 19:00:00,19,20,5.4,12.9,48.6,0.16,0.0
2024-01-20 20:00:00,20,20,29.7,17.9,48.4,0.69,0.0
2024-01-20 21:00:00,21,20,36.5,12.4,55.4,4.43,0.0
2024-01-20 22:00:00,22,20,43.8,16.8,69.9,3.02,0.0
2024-01-20 23:00:00,23,20,33.9,16.6,56.1,3.68,0.06
2024-01-21 00:00:00,0,21,54.1,16.8,62.8,1.56,0.042
2024-01-21 01:00:00,1,21,58.7,16.0,60.7,6.61,0.0
2024-01-21 02:00:00,2,21,53.5,19.4,61.2,6.61,0.0
2024-01-21 03:00:00,3,21,64.9,18.3,65.4,4.87,0.0
2024-01-21 04:00:00,4,21,69.7,16.7,64.3,3.37,0.0
2024-01-21 05:00:00,5,21,54.4,16.7,55.8,2.39,0.001
2024-01-21 06:00:00,6,21,58.9,11.8,48.2,4.89,0.001
2024-01-21 07:00:00,7,21,58.9,15.4,54.0,6.49,0.115
2024-01-21 08:00:00,8,21,25.5,19.0,46.8,2.43,0.141
2024-01-21 09:00:00,9,21,53.6,15.4,53.7,2.18,0.159
2024-01-21 10:00:00,10,21,45.6,16.3,59.3,0.92,0.128
2024-01-21 11:00:00,11,21,17.6,16.7,53.0,2.09,0.27
2024-01-21 12:00:00,12,21,55.3,21.9,60.0,6.01,0.197
2024-01-21 13:00:00,13,21,57.3,18.2,62.9,1.87,0.12
2024-01-21 14:00:00,14,21,18.9,14.3,48.5,1.42,0.307
2024-01-21 15:00:00,15,21,42.0,12.1,58.3,4.83,0.163
2024-01-21 16:00:00,16,21,34.8,14.8,52.4,2.02,0.156
2024-01-21 17:00:00,17,21,41.0,19.7,57.2,3.44,0.192
2024-01-21 18:00:00,18,21,42.2,16.4,54.2,0.07,0.104
2024-01-21 19:00:00,19,21,8.0,17.3,58.8,3.03,0.04
2024-01-21 20:00:00,20,21,72.6,16.0,62.0,2.81,0.0
2024-01-21 21:00:00,21,21,52.2,12.2,62.5,1.9,0.066
2024-01-21 22:00:00,22,21,47.0,17.2,60.8,4.72,0.0
2024-01-21 23:00:00,23,21,30.6,14.6,53.9,5.36,0.0
2024-01-22 00:00:00,0,22,21.6,11.7,49.4,5.81,0.0
2024-01-22 01:00:00,1,22,56.4,17.3,59.6,4.6,0.0
2024-01-22 02:00:00,2,22,78.8,17.6,63.1,2.47,0.0
2024-01-22 03:00:00,3,22,33.3,20.8,64.4,7.83,0.0
2024-01-22 04:00:00,4,22,48.5,11.4,61.6,2.73,0.031
2024-01-22 05:00:00,5,22,83.8,15.2,66.0,4.57,0.015
2024-01-22 06:00:00,6,22,39.0,17.9,60.7,1.4,0.0
2024-01-22 07:00:00,7,22,20.6,20.0,57.7,3.86,0.098
2024-01-22 08:00:00,8,22,29.9,20.6,54.4,5.65,0.068
2024-01-22 09:00:00,9,22,60.9,18.8,57.9,0.0,0.123
2024-01-22 10:00:00,10,22,29.8,21.4,57.1,2.31,0.164
2024-01-22 11:00:00,11,22,38.5,18.7,60.0,0.64,0.259
2024-01-22 12:00:00,12,22,30.9,16.0,58.1,5.5,0.225
2024-01-22 13:00:00,13,22,44.1,14.0,46.9,2.18,0.293
2024-01-22 14:00:00,14,22,41.8,17.3,54.2,7.37,0.269
2024-01-22 15:00:00,15,22,36.4,19.1,58.2,1.54,0.321
2024-01-22 16:00:00,16,22,29.5,14.0,57.7,3.62,0.103
2024-01-22 17:00:00,17,22,52.1,16.8,60.9,3.71,0.113
2024-01-22 18:00:00,18,22,29.4,19.9,64.1,9.3,0.015
2024-01-22 19:00:00,19,22,79.8,21.6,62.1,0.38,0.0
2024-01-22 20:00:00,20,22,84.6,15.9,66.8,1.91,0.03
2024-01-22 21:00:00,21,22,17.9,16.9,65.5,3.75,0.0
2024-01-22 22:00:00,22,22,14.8,17.7,60.8,3.06,0.006
2024-01-22 23:00:00,23,22,27.0,14.1,52.8,0.16,0.0
2024-01-23 00:00:00,0,23,62.1,18.2,61.0,1.37,0.011
2024-01-23 01:00:00,1,23,17.1,18.3,49.8,7.3,0.081
2024-01-23 02:00:00,2,23,29.7,15.2,60.3,2.94,0.046
2024-01-23 03:00:00,3,23,58.9,14.6,57.1,3.07,0.069
2024-01-23 04:00:00,4,23,8.5,16.4,52.8,0.98,0.0
2024-01-23 05:00:00,5,23,51.1,16.7,58.2,1.46,0.038
2024-01-23 06:00:00,6,23,49.1,13.7,62.6,0.35,0.0
2024-01-23 07:00:00,7,23,39.7,14.9,55.9,5.94,0.049
2024-01-23 08:00:00,8,23,24.2,15.2,55.2,1.28,0.146
2024-01-23 09:00:00,9,23,69.6,20.1,59.4,0.56,0.165
2024-01-23 10:00:00,10,23,43.3,14.1,57.9,1.75,0.171
2024-01-23 11:00:00,11,23,10.1,18.5,58.1,2.01,0.414
2024-01-23 12:00:00,12,23,22.3,13.5,49.0,7.23,0.298
2024-01-23 13:00:00,13,23,55.3,10.2,55.3,0.36,0.228
2024-01-23 14:00:00,14,23,23.3,12.6,63.2,1.64,0.323
2024-01-23 15:00:00,15,23,1.2,19.7,51.0,2.92,0.347
2024-01-23 16:00:00,16,23,29.1,11.3,42.7,3.78,0.206
2024-01-23 17:00:00,17,23,26.0,16.1,51.5,4.98,0.142
2024-01-23 18:00:00,18,23,55.5,15.9,63.5,2.46,0.0
2024-01-23 19:00:00,19,23,21.8,18.8,50.8,0.09,0.0
2024-01-23 20:00:00,20,23,44.7,15.8,60.5,6.63,0.0
2024-01-23 21:00:00,21,23,51.7,14.4,62.1,7.7,0.0
2024-01-23 22:00:00,22,23,31.6,17.0,57.6,5.57,0.0
2024-01-23 23:00:00,23,23,18.4,11.1,53.7,4.12,0.0
2024-01-24 00:00:00,0,24,28.5,12.6,52.3,0.14,0.0
2024-01-24 01:00:00,1,24,34.4,7.3,54.0,2.48,0.0
2024-01-24 02:00:00,2,24,45.5,17.6,57.4,0.29,0.055
2024-01-24 03:00:00,3,24,49.2,10.5,54.0,2.33,0.126
2024-01-24 04:00:00,4,24,18.7,17.2,60.2,1.78,0.0
2024-01-24 05:00:00,5,24,9.3,14.9,53.6,5.73,0.054
2024-01-24 06:00:00,6,24,28.0,11.3,41.1,4.18,0.004
2024-01-24 07:00:00,7,24,43.8,12.6,66.9,4.24,0.029
2024-01-24 08:00:00,8,24,22.9,15.0,50.8,0.51,0.073
2024-01-24 09:00:00,9,24,45.2,18.7,51.2,0.56,0.177
2024-01-24 10:00:00,10,24,9.5,13.0,45.3,1.25,0.352
2024-01-24 11:00:00,11,24,25.5,18.8,56.4,1.78,0.334
2024-01-24 12:00:00,12,24,21.0,14.6,53.5,5.41,0.342
2024-01-24 13:00:00,13,24,19.7,11.3,52.0,1.64,0.332
2024-01-24 14:00:00,14,24,40.5,18.0,59.6,2.87,0.217
2024-01-24 15:00:00,15,24,17.6,17.0,60.5,0.91,0.293
2024-01-24 16:00:00,16,24,35.6,15.6,62.4,4.52,0.253
2024-01-24 17:00:00,17,24,13.5,14.7,58.1,6.21,0.205
2024-01-24 18:00:00,18,24,89.9,14.9,68.8,4.91,0.041
2024-01-24 19:00:00,19,24,72.1,11.1,64.5,0.31,0.0
2024-01-24 20:00:00,20,24,19.1,18.0,57.1,4.16,0.0
2024-01-24 21:00:00,21,24,39.6,19.5,66.5,1.98,0.005
2024-01-24 22:00:00,22,24,64.3,14.3,64.9,1.46,0.0
2024-01-24 23:00:00,23,24,86.3,22.0,71.7,3.72,0.021
2024-01-25 00:00:00,0,25,66.4,14.7,66.2,2.7,0.056
2024-01-25 01:00:00,1,25,40.4,14.3,51.1,5.44,0.016
2024-01-25 02:00:00,2,25,23.2,18.8,61.3,5.64,0.018
2024-01-25 03:00:00,3,25,23.9,18.5,60.2,2.09,0.0
2024-01-25 04:00:00,4,25,80.7,8.4,59.2,5.08,0.0
2024-01-25 05:00:00,5,25,44.7,9.3,64.6,5.53,0.0
2024-01-25 06:00:00,6,25,49.1,13.4,64.8,3.53,0.0
2024-01-25 07:00:00,7,25,51.6,14.3,58.0,0.03,0.079
2024-01-25 08:00:00,8,25,8.6,18.0,50.7,5.36,0.233
2024-01-25 09:00:00,9,25,4.9,20.4,48.5,2.03,0.306
2024-01-25 10:00:00,10,25,15.6,16.8,58.6,0.42,0.374
2024-01-25 11:00:00,11,25,49.5,19.4,55.5,2.31,0.274
2024-01-25 12:00:00,12,25,22.6,17.1,63.8,5.49,0.413
2024-01-25 13:00:00,13,25,62.3,18.2,63.5,2.84,0.224
2024-01-25 14:00:00,14,25,43.0,17.6,62.9,2.98,0.257
2024-01-25 15:00:00,15,25,21.9,15.9,48.2,4.35,0.339
2024-01-25 16:00:00,16,25,33.0,19.2,57.7,2.91,0.173
2024-01-25 17:00:00,17,25,44.0,17.2,61.3,2.41,0.152
2024-01-25 18:00:00,18,25,18.4,15.7,49.0,1.82,0.066
2024-01-25 19:00:00,19,25,35.9,13.2,51.5,4.08,0.067
2024-01-25 20:00:00,20,25,9.1,19.4,56.7,2.78,0.061
2024-01-25 21:00:00,21,25,36.1,13.3,51.8,4.59,0.0
2024-01-25 22:00:00,22,25,44.3,18.2,50.3,0.87,0.053
2024-01-25 23:00:00,23,25,20.5,17.7,53.5,2.52,0.012
2024-01-26 00:00:00,0,26,38.9,13.1,65.0,0.15,0.014
2024-01-26 01:00:00,1,26,50.6,21.2,58.9,3.87,0.0
2024-01-26 02:00:00,2,26,12.1,16.0,49.9,1.3,0.0
2024-01-26 03:00:00,3,26,40.5,15.3,58.2,3.21,0.0
2024-01-26 04:00:00,4,26,41.5,18.5,61.9,3.27,0.061
2024-01-26 05:00:00,5,26,26.0,18.7,62.0,0.24,0.0
2024-01-26 06:00:00,6,26,27.3,16.5,62.3,2.37,0.046
2024-01-26 07:00:00,7,26,23.8,19.9,51.1,1.66,0.051
2024-01-26 08:00:00,8,26,38.6,14.5,51.9,7.55,0.143
2024-01-26 09:00:00,9,26,45.7,21.2,62.5,1.85,0.134
2024-01-26 10:00:00,10,26,31.6,17.3,59.3,2.21,0.269
2024-01-26 11:00:00,11,26,61.0,12.3,62.2,3.36,0.362
2024-01-26 12:00:00,12,26,30.4,20.2,54.9,8.28,0.357
2024-01-26 13:00:00,13,26,16.4,17.9,64.4,4.11,0.37
2024-01-26 14:00:00,14,26,37.2,13.6,54.0,4.38,0.301
2024-01-26 15:00:00,15,26,24.7,21.0,48.8,4.92,0.277
2024-01-26 16:00:00,16,26,35.5,12.8,61.8,4.46,0.282
2024-01-26 17:00:00,17,26,66.7,14.3,67.8,5.26,0.066
2024-01-26 18:00:00,18,26,48.4,14.5,53.3,0.51,0.055
2024-01-26 19:00:00,19,26,36.3,19.8,49.8,4.92,0.064
2024-01-26 20:00:00,20,26,20.9,15.6,53.7,6.11,0.025
2024-01-26 21:00:00,21,26,42.2,17.1,59.1,0.64,0.094
2024-01-26 22:00:00,22,26,44.8,16.3,48.8,7.22,0.0
2024-01-26 23:00:00,23,26,21.1,16.1,56.3,1.08,0.007
2024-01-27 00:00:00,0,27,49.1,16.1,63.7,1.75,0.0
2024-01-27 01:00:00,1,27,38.8,12.8,56.9,1.35,0.029
2024-01-27 02:00:00,2,27,39.5,16.9,63.8,1.82,0.033
2024-01-27 03:00:00,3,27,11.5,17.2,53.6,5.05,0.0
2024-01-27 04:00:00,4,27,12.3,18.4,59.3,3.05,0.001
2024-01-27 05:00:00,5,27,87.8,18.4,51.2,1.36,0.06
2024-01-27 06:00:00,6,27,68.4,13.1,56.2,3.84,0.0
2024-01-27 07:00:00,7,27,65.8,14.8,58.7,1.96,0.0
2024-01-27 08:00:00,8,27,25.6,10.2,51.4,1.09,0.185
2024-01-27 09:00:00,9,27,49.3,11.3,63.2,1.14,0.198
2024-01-27 10:00:00,10,27,23.6,10.3,52.9,3.83,0.327
2024-01-27 11:00:00,11,27,44.4,15.2,58.7,0.34,0.338
2024-01-27 12:00:00,12,27,24.1,12.9,52.9,3.29,0.415
2024-01-27 13:00:00,13,27,69.2,13.8,65.1,6.2,0.204
2024-01-27 14:00:00,14,27,13.2,17.6,48.6,2.43,0.449
2024-01-27 15:00:00,15,27,89.3,23.7,68.4,4.23,0.072
2024-01-27 16:00:00,16,27,28.6,18.9,54.3,3.54,0.21
2024-01-27 17:00:00,17,27,24.1,11.0,52.2,3.3,0.195
2024-01-27 18:00:00,18,27,77.8,16.7,69.9,0.37,0.027
2024-01-27 19:00:00,19,27,44.7,18.9,61.2,1.4,0.06
2024-01-27 20:00:00,20,27,63.2,17.5,60.5,4.0,0.01
2024-01-27 21:00:00,21,27,27.8,18.0,50.5,0.37,0.0
2024-01-27 22:00:00,22,27,56.0,12.7,59.0,3.76,0.0
2024-01-27 23:00:00,23,27,9.5,18.8,47.8,2.45,0.0
2024-01-28 00:00:00,0,28,52.3,20.1,61.0,4.71,0.0
2024-01-28 01:00:00,1,28,9.6,20.0,52.4,1.2,0.043
2024-01-28 02:00:00,2,28,45.9,14.6,58.8,1.28,0.0
2024-01-28 03:00:00,3,28,12.1,9.5,57.3,3.94,0.0
2024-01-28 04:00:00,4,28,33.3,19.8,55.2,1.81,0.0
2024-01-28 05:00:00,5,28,58.4,13.9,55.4,4.57,0.051
2024-01-28 06:00:00,6,28,28.0,19.9,51.0,4.34,0.053
2024-01-28 07:00:00,7,28,42.8,17.6,61.2,2.74,0.124
2024-01-28 08:00:00,8,28,41.1,15.4,63.4,1.62,0.13
2024-01-28 09:00:00,9,28,57.2,20.2,62.0,3.78,0.076
2024-01-28 10:00:00,10,28,11.1,17.8,60.4,2.56,0.413
2024-01-28 11:00:00,11,28,18.0,15.8,56.4,1.69,0.433
2024-01-28 12:00:00,12,28,19.2,14.8,51.6,0.59,0.44
2024-01-28 13:00:00,13,28,72.2,13.9,63.7,6.2,0.247
2024-01-28 14:00:00,14,28,42.2,9.8,68.7,3.31,0.349
2024-01-28 15:00:00,15,28,49.3,22.9,53.7,0.94,0.241
2024-01-28 16:00:00,16,28,59.4,18.3,64.6,4.43,0.3
2024-01-28 17:00:00,17,28,79.0,17.6,57.3,2.66,0.043
2024-01-28 18:00:00,18,28,38.2,9.9,57.5,5.24,0.079
2024-01-28 19:00:00,19,28,46.0,12.4,53.6,4.42,0.001
2024-01-28 20:00:00,20,28,42.4,15.1,51.8,4.49,0.0
2024-01-28 21:00:00,21,28,21.5,12.6,53.2,4.22,0.0
2024-01-28 22:00:00,22,28,40.6,17.1,65.5,1.01,0.007
2024-01-28 23:00:00,23,28,58.3,19.0,73.3,2.97,0.025
2024-01-29 00:00:00,0,29,51.7,10.7,56.8,0.22,0.085
2024-01-29 01:00:00,1,29,41.6,13.9,58.7,5.06,0.025
2024-01-29 02:00:00,2,29,41.8,13.1,58.6,0.85,0.004
2024-01-29 03:00:00,3,29,10.7,16.0,45.1,2.73,0.026
2024-01-29 04:00:00,4,29,72.9,12.0,62.4,2.48,0.0
2024-01-29 05:00:00,5,29,61.6,15.3,62.2,3.3,0.005
2024-01-29 06:00:00,6,29,34.8,17.3,59.2,0.16,0.003
2024-01-29 07:00:00,7,29,36.9,14.1,54.1,1.85,0.121
2024-01-29 08:00:00,8,29,62.3,15.8,61.4,4.49,0.142
2024-01-29 09:00:00,9,29,81.6,13.5,66.3,3.27,0.263
2024-01-29 10:00:00,10,29,54.3,15.9,60.9,4.59,0.304
2024-01-29 11:00:00,11,29,31.1,13.9,50.6,3.62,0.333
2024-01-29 12:00:00,12,29,46.8,12.2,50.1,2.75,0.345
2024-01-29 13:00:00,13,29,49.5,19.3,50.1,2.26,0.342
2024-01-29 14:00:00,14,29,10.1,17.8,49.1,0.69,0.471
2024-01-29 15:00:00,15,29,61.1,15.2,59.7,3.3,0.267
2024-01-29 16:00:00,16,29,62.2,13.1,62.8,3.21,0.126
2024-01-29 17:00:00,17,29,30.1,17.0,53.5,1.97,0.139
2024-01-29 18:00:00,18,29,65.9,25.0,57.8,2.14,0.081
2024-01-29 19:00:00,19,29,36.0,13.0,55.9,3.62,0.103
2024-01-29 20:00:00,20,29,7.8,15.8,47.3,4.5,0.033
2024-01-29 21:00:00,21,29,55.2,18.6,63.2,1.07,0.0
2024-01-29 22:00:00,22,29,55.6,14.9,57.4,0.25,0.101
2024-01-29 23:00:00,23,29,70.9,19.7,60.1,5.18,0.0
2024-01-30 00:00:00,0,30,10.4,12.6,55.6,2.18,0.039
2024-01-30 01:00:00,1,30,26.7,14.3,58.6,5.05,0.03
2024-01-30 02:00:00,2,30,58.3,14.4,66.2,6.15,0.023
2024-01-30 03:00:00,3,30,21.2,16.4,58.0,4.39,0.014
2024-01-30 04:00:00,4,30,39.2,15.4,63.3,2.74,0.0
2024-01-30 05:00:00,5,30,38.8,15.4,63.9,1.39,0.009
2024-01-30 06:00:00,6,30,29.7,11.7,54.8,2.61,0.027
2024-01-30 07:00:00,7,30,63.2,19.5,63.7,3.4,0.066
2024-01-30 08:00:00,8,30,26.3,17.6,46.5,1.92,0.205
2024-01-30 09:00:00,9,30,28.3,13.9,53.2,1.97,0.264
2024-01-30 10:00:00,10,30,23.3,13.0,56.8,0.4,0.371
2024-01-30 11:00:00,11,30,16.5,15.4,42.3,1.0,0.487
2024-01-30 12:00:00,12,30,43.8,16.7,64.6,1.92,0.421
2024-01-30 13:00:00,13,30,18.3,16.1,54.2,3.12,0.46
2024-01-30 14:00:00,14,30,61.6,14.7,70.3,0.52,0.213
2024-01-30 15:00:00,15,30,19.4,17.5,57.6,8.14,0.303
2024-01-30 16:00:00,16,30,58.2,13.5,70.1,4.68,0.204
2024-01-30 17:00:00,17,30,82.3,12.2,55.6,1.6,0.092
2024-01-30 18:00:00,18,30,38.2,12.0,61.7,3.48,0.134
2024-01-30 19:00:00,19,30,6.5,17.8,51.8,1.3,0.0
2024-01-30 20:00:00,20,30,6.8,14.6,48.7,1.47,0.044
2024-01-30 21:00:00,21,30,19.0,14.5,47.9,3.07,0.0
2024-01-30 22:00:00,22,30,55.7,19.1,61.0,1.46,0.0
2024-01-30 23:00:00,23,30,34.3,18.3,53.8,2.89,0.059
2024-01-31 00:00:00,0,31,45.5,13.7,56.4,4.51,0.0
2024-01-31 01:00:00,1,31,6.4,17.2,44.2,2.12,0.006
2024-01-31 02:00:00,2,31,80.1,14.4,64.6,0.93,0.0
2024-01-31 03:00:00,3,31,29.4,10.4,55.8,3.59,0.012
2024-01-31 04:00:00,4,31,30.8,15.1,53.7,2.66,0.082
2024-01-31 05:00:00,5,31,35.4,22.1,59.3,3.17,0.002
2024-01-31 06:00:00,6,31,62.9,15.1,69.6,0.58,0.0
2024-01-31 07:00:00,7,31,37.8,14.3,65.5,2.19,0.128
2024-01-31 08:00:00,8,31,46.9,12.1,60.9,3.58,0.145
2024-01-31 09:00:00,9,31,10.5,15.8,61.1,4.72,0.369
2024-01-31 10:00:00,10,31,42.9,18.1,61.7,1.51,0.297
2024-01-31 11:00:00,11,31,36.1,14.4,55.3,4.08,0.399
2024-01-31 12:00:00,12,31,15.1,16.9,55.3,5.6,0.519
2024-01-31 13:00:00,13,31,56.3,15.2,64.5,0.26,0.261
2024-01-31 14:00:00,14,31,74.6,11.3,70.6,4.3,0.298
2024-01-31 15:00:00,15,31,18.9,18.2,59.1,2.93,0.475
2024-01-31 16:00:00,16,31,57.1,16.2,63.4,2.5,0.317
2024-01-31 17:00:00,17,31,38.7,13.3,51.7,2.98,0.173
2024-01-31 18:00:00,18,31,25.8,16.8,56.6,0.45,0.16
2024-01-31 19:00:00,19,31,53.9,14.1,71.7,2.53,0.0
2024-01-31 20:00:00,20,31,66.6,17.4,69.1,3.64,0.0
2024-01-31 21:00:00,21,31,53.8,19.2,59.9,4.54,0.004
2024-01-31 22:00:00,22,31,10.2,21.6,52.5,0.9,0.0
2024-01-31 23:00:00,23,31,57.6,15.3,61.1,3.35,0.1
2024-02-01 00:00:00,0,32,14.9,16.0,60.4,5.22,0.018
2024-02-01 01:00:00,1,32,27.9,17.2,54.1,0.08,0.067
2024-02-01 02:00:00,2,32,37.8,14.6,47.9,2.21,0.08
2024-02-01 03:00:00,3,32,30.2,19.1,47.6,2.41,0.0
2024-02-01 04:00:00,4,32,5.5,14.3,52.4,2.98,0.0
2024-02-01 05:00:00,5,32,57.8,12.0,57.9,4.45,0.008
2024-02-01 06:00:00,6,32,23.5,16.5,61.1,4.08,0.023
2024-02-01 07:00:00,7,32,25.6,14.8,54.4,4.02,0.127
2024-02-01 08:00:00,8,32,24.5,11.8,53.8,5.85,0.217
