timestamp,temperature,humidity,co2,light,hour,occupied
2024-01-04 12:55:00,18.87,38.95,395.45,57.15,12,0
2024-01-04 13:00:00,20.55,38.86,423.81,65.72,13,0
2024-01-04 13:05:00,20.02,43.28,398.6,24.78,13,0
2024-01-04 13:10:00,19.01,37.98,396.33,39.02,13,0
2024-01-04 13:15:00,20.84,37.3,410.11,49.13,13,0
2024-01-04 13:20:00,19.94,40.28,366.95,39.6,13,0
2024-01-04 13:25:00,20.32,36.7,425.05,51.61,13,0
2024-01-04 13:30:00,21.07,42.45,776.82,407.15,13,1
2024-01-04 13:35:00,20.59,41.21,380.67,42.04,13,0
2024-01-04 13:40:00,19.92,38.39,457.83,52.78,13,0
2024-01-04 13:45:00,20.61,35.26,424.89,72.31,13,0
2024-01-04 13:50:00,19.83,39.39,394.16,45.96,13,0
2024-01-04 13:55:00,20.25,42.5,387.98,61.66,13,0
2024-01-04 14:00:00,19.38,38.72,402.69,43.52,14,0
2024-01-04 14:05:00,19.64,42.43,410.62,58.58,14,0
2024-01-04 14:10:00,20.87,37.07,444.17,44.06,14,0
2024-01-04 14:15:00,20.02,35.87,427.36,51.26,14,0
2024-01-04 14:20:00,19.62,40.98,400.05,68.09,14,0
2024-01-04 14:25:00,20.34,33.54,408.94,43.61,14,0
2024-01-04 14:30:00,21.7,42.43,627.37,152.72,14,1
2024-01-04 14:35:00,22.28,43.62,589.41,396.31,14,1
2024-01-04 14:40:00,20.47,36.33,406.14,37.63,14,0
2024-01-04 14:45:00,20.58,36.35,409.36,38.3,14,0
2024-01-04 14:50:00,19.67,36.92,371.29,44.21,14,0
2024-01-04 14:55:00,20.57,37.49,398.83,54.47,14,0
2024-01-04 15:00:00,19.41,40.68,402.76,69.57,15,0
2024-01-04 15:05:00,19.93,42.89,404.99,53.99,15,0
2024-01-04 15:10:00,19.18,42.9,397.78,47.09,15,0
2024-01-04 15:15:00,19.02,38.24,367.32,45.75,15,0
2024-01-04 15:20:00,21.46,48.32,531.92,161.74,15,1
2024-01-04 15:25:00,20.41,42.45,419.08,62.18,15,0
2024-01-04 15:30:00,19.82,40.33,425.92,55.66,15,0
2024-01-04 15:35:00,19.33,37.42,427.54,60.2,15,0
2024-01-04 15:40:00,20.59,37.92,419.92,51.6,15,0
2024-01-04 15:45:00,21.32,41.79,400.99,57.22,15,0
2024-01-04 15:50:00,19.55,39.88,415.23,58.26,15,0
2024-01-04 15:55:00,20.43,38.51,411.53,34.91,15,0
2024-01-04 16:00:00,19.58,45.21,378.56,63.02,16,0
2024-01-04 16:05:00,19.33,44.01,430.97,53.2,16,0
2024-01-04 16:10:00,19.35,38.03,384.69,49.06,16,0
2024-01-04 16:15:00,20.13,39.88,414.91,50.94,16,0
2024-01-04 16:20:00,21.51,45.9,556.4,149.01,16,1
2024-01-04 16:25:00,20.12,37.85,388.24,52.31,16,0
2024-01-04 16:30:00,20.25,37.82,393.1,31.28,16,0
2024-01-04 16:35:00,20.27,37.82,420.82,37.35,16,0
2024-01-04 16:40:00,21.24,44.73,733.82,413.01,16,1
2024-01-04 16:45:00,21.11,46.38,615.37,255.63,16,1
2024-01-04 16:50:00,21.0,49.46,487.65,260.66,16,1
2024-01-04 16:55:00,20.02,42.87,390.31,49.54,16,0
2024-01-04 17:00:00,18.93,39.56,426.55,72.09,17,0
2024-01-04 17:05:00,20.95,37.35,384.54,41.29,17,0
2024-01-04 17:10:00,21.42,42.51,512.59,211.27,17,1
2024-01-04 17:15:00,20.8,44.89,773.63,304.4,17,1
2024-01-04 17:20:00,19.34,34.68,392.73,67.11,17,0
2024-01-04 17:25:00,19.92,41.32,382.32,51.32,17,0
2024-01-04 17:30:00,19.33,38.81,444.77,40.61,17,0
2024-01-04 17:35:00,20.48,39.08,365.42,69.53,17,0
2024-01-04 17:40:00,21.9,42.28,526.55,244.84,17,1
2024-01-04 17:45:00,19.66,42.87,345.75,48.51,17,0
2024-01-04 17:50:00,19.74,38.87,370.49,60.23,17,0
2024-01-04 17:55:00,19.72,36.71,445.84,68.67,17,0
2024-01-04 18:00:00,22.62,38.99,789.99,194.4,18,1
2024-01-04 18:05:00,21.26,39.73,647.43,392.66,18,1
2024-01-04 18:10:00,19.98,43.41,744.8,172.89,18,1
2024-01-04 18:15:00,20.15,38.91,396.32,25.12,18,0
2024-01-04 18:20:00,20.51,32.89,415.83,38.81,18,0
2024-01-04 18:25:00,20.66,39.66,808.77,237.49,18,1
2024-01-04 18:30:00,20.19,41.49,407.86,45.95,18,0
2024-01-04 18:35:00,20.42,48.53,596.41,289.03,18,1
2024-01-04 18:40:00,21.09,46.55,710.92,418.6,18,1
2024-01-04 18:45:00,21.2,47.41,546.56,171.27,18,1
2024-01-04 18:50:00,19.61,38.84,447.84,42.33,18,0
2024-01-04 18:55:00,22.34,45.99,695.33,363.32,18,1
2024-01-04 19:00:00,22.01,43.64,629.61,373.1,19,1
2024-01-04 19:05:00,20.08,45.68,544.27,275.26,19,1
2024-01-04 19:10:00,20.15,38.35,387.67,12.86,19,0
2024-01-04 19:15:00,19.03,42.94,383.79,18.57,19,0
2024-01-04 19:20:00,22.7,42.48,699.13,276.03,19,1
2024-01-04 19:25:00,20.62,39.98,392.24,23.06,19,0
2024-01-04 19:30:00,22.31,43.09,695.44,208.22,19,1
2024-01-04 19:35:00,20.96,48.09,807.74,226.03,19,1
2024-01-04 19:40:00,20.33,52.64,547.59,182.43,19,1
2024-01-04 19:45:00,21.02,43.63,635.55,328.28,19,1
2024-01-04 19:50:00,21.35,43.59,612.46,350.18,19,1
2024-01-04 19:55:00,20.8,46.97,621.94,210.43,19,1
2024-01-04 20:00:00,21.75,40.28,773.19,410.21,20,1
2024-01-04 20:05:00,20.8,43.34,650.36,326.15,20,1
2024-01-04 20:10:00,21.02,46.31,625.6,441.76,20,1
2024-01-04 20:15:00,19.96,43.19,568.94,346.76,20,1
2024-01-04 20:20:00,20.77,50.59,626.83,347.38,20,1
2024-01-04 20:25:00,20.9,45.93,657.38,265.5,20,1
2024-01-04 20:30:00,19.88,41.64,404.56,0.0,20,0
2024-01-04 20:35:00,20.83,48.23,772.55,203.01,20,1
2024-01-04 20:40:00,20.37,43.54,548.63,393.31,20,1
2024-01-04 20:45:00,19.9,46.0,484.43,187.45,20,1
2024-01-04 20:50:00,20.83,45.45,619.18,257.86,20,1
2024-01-04 20:55:00,20.61,39.38,533.75,282.18,20,1
2024-01-04 21:00:00,20.76,36.61,388.72,6.3,21,0
2024-01-04 21:05:00,20.1,43.9,624.45,295.33,21,1
2024-01-04 21:10:00,20.22,39.48,781.6,258.82,21,1
2024-01-04 21:15:00,20.36,43.71,753.15,352.11,21,1
2024-01-04 21:20:00,21.64,47.55,713.99,169.56,21,1
2024-01-04 21:25:00,22.48,43.16,785.21,429.85,21,1
2024-01-04 21:30:00,21.34,51.04,729.74,181.71,21,1
2024-01-04 21:35:00,20.4,46.92,551.92,335.5,21,1
2024-01-04 21:40:00,20.57,49.11,755.66,397.93,21,1
2024-01-04 21:45:00,21.17,45.91,784.05,357.55,21,1
2024-01-04 21:50:00,21.76,40.19,755.99,397.27,21,1
2024-01-04 21:55:00,20.65,47.14,632.69,220.97,21,1
2024-01-04 22:00:00,20.84,51.85,663.28,185.22,22,1
2024-01-04 22:05:00,21.48,41.51,738.76,290.66,22,1
2024-01-04 22:10:00,22.03,46.75,606.56,193.04,22,1
2024-01-04 22:15:00,21.87,42.49,587.75,320.82,22,1
2024-01-04 22:20:00,21.37,43.88,721.78,279.17,22,1
2024-01-04 22:25:00,20.66,47.27,669.91,254.66,22,1
2024-01-04 22:30:00,20.96,41.62,766.2,200.63,22,1
2024-01-04 22:35:00,21.53,46.86,720.7,363.26,22,1
2024-01-04 22:40:00,22.46,45.03,661.49,292.35,22,1
2024-01-04 22:45:00,19.84,45.29,547.36,164.0,22,1
2024-01-04 22:50:00,21.64,44.6,508.12,177.75,22,1
2024-01-04 22:55:00,20.22,45.99,796.1,210.9,22,1
2024-01-04 23:00:00,20.02,39.65,368.41,4.09,23,0
2024-01-04 23:05:00,19.51,45.4,411.06,0.63,23,0
2024-01-04 23:10:00,20.33,43.25,406.93,3.15,23,0
2024-01-04 23:15:00,19.37,44.61,397.77,12.99,23,0
2024-01-04 23:20:00,19.86,41.45,391.88,0.0,23,0
2024-01-04 23:25:00,19.64,37.23,374.93,7.85,23,0
2024-01-04 23:30:00,19.75,40.74,426.3,22.85,23,0
2024-01-04 23:35:00,20.47,42.33,400.61,1.03,23,0
2024-01-04 23:40:00,20.24,38.53,398.09,0.0,23,0
2024-01-04 23:45:00,20.01,40.43,389.68,0.75,23,0
2024-01-04 23:50:00,19.44,37.1,415.49,11.79,23,0
2024-01-04 23:55:00,20.26,36.76,419.94,21.27,23,0
2024-01-05 00:00:00,19.96,42.4,396.73,21.86,0,0
2024-01-05 00:05:00,19.88,36.51,391.73,10.32,0,0
2024-01-05 00:10:00,20.34,43.21,414.61,12.41,0,0
2024-01-05 00:15:00,21.42,48.18,601.96,54.61,0,1
2024-01-05 00:20:00,20.87,42.58,411.37,20.86,0,0
2024-01-05 00:25:00,20.71,40.19,372.36,0.0,0,0
2024-01-05 00:30:00,19.48,45.35,433.63,1.16,0,0
2024-01-05 00:35:00,20.7,41.45,392.37,13.8,0,0
2024-01-05 00:40:00,20.41,41.0,458.71,0.0,0,0
2024-01-05 00:45:00,19.94,42.76,385.73,0.0,0,0
2024-01-05 00:50:00,19.5,37.23,380.91,15.18,0,0
2024-01-05 00:55:00,19.95,39.47,408.25,12.88,0,0
2024-01-05 01:00:00,19.03,32.85,406.92,14.92,1,0
2024-01-05 01:05:00,20.45,41.34,399.95,9.88,1,0
2024-01-05 01:10:00,20.15,45.0,357.52,14.14,1,0
2024-01-05 01:15:00,19.52,45.43,414.37,14.26,1,0
2024-01-05 01:20:00,18.89,36.5,378.06,18.22,1,0
2024-01-05 01:25:00,19.89,42.98,395.01,6.32,1,0
2024-01-05 01:30:00,20.6,40.03,401.16,7.34,1,0
2024-01-05 01:35:00,19.79,42.12,422.36,21.99,1,0
2024-01-05 01:40:00,19.96,38.64,417.8,3.93,1,0
2024-01-05 01:45:00,21.12,37.28,423.36,13.72,1,0
2024-01-05 01:50:00,19.53,37.28,352.99,26.73,1,0
2024-01-05 01:55:00,20.13,38.55,387.6,4.14,1,0
2024-01-05 02:00:00,20.22,35.7,383.25,0.0,2,0
2024-01-05 02:05:00,19.77,38.79,396.51,20.02,2,0
2024-01-05 02:10:00,20.0,38.37,439.84,28.34,2,0
2024-01-05 02:15:00,19.72,37.84,399.85,0.0,2,0
2024-01-05 02:20:00,19.91,38.69,408.85,2.49,2,0
2024-01-05 02:25:00,19.76,41.38,367.44,20.6,2,0
2024-01-05 02:30:00,19.71,39.23,387.28,4.35,2,0
2024-01-05 02:35:00,19.38,42.51,400.24,6.92,2,0
2024-01-05 02:40:00,20.05,41.43,450.6,0.06,2,0
2024-01-05 02:45:00,19.74,42.86,384.25,1.28,2,0
2024-01-05 02:50:00,20.01,45.08,403.03,7.07,2,0
2024-01-05 02:55:00,20.49,36.25,418.98,8.21,2,0
2024-01-05 03:00:00,20.97,40.77,399.77,20.31,3,0
2024-01-05 03:05:00,19.61,42.13,419.82,6.98,3,0
2024-01-05 03:10:00,19.33,38.63,373.05,1.01,3,0
2024-01-05 03:15:00,19.57,42.54,356.04,1.17,3,0
2024-01-05 03:20:00,19.64,39.43,403.61,1.85,3,0
2024-01-05 03:25:00,19.2,34.28,400.5,3.27,3,0
2024-01-05 03:30:00,19.38,41.35,385.85,4.61,3,0
2024-01-05 03:35:00,19.79,41.62,378.44,3.59,3,0
2024-01-05 03:40:00,20.47,40.17,408.45,5.34,3,0
2024-01-05 03:45:00,19.87,37.06,389.44,2.9,3,0
2024-01-05 03:50:00,18.95,44.02,386.27,21.63,3,0
2024-01-05 03:55:00,19.78,42.42,415.94,29.05,3,0
2024-01-05 04:00:00,20.88,39.91,405.15,3.69,4,0
2024-01-05 04:05:00,19.75,45.14,379.33,7.25,4,0
2024-01-05 04:10:00,19.97,36.78,384.35,18.53,4,0
2024-01-05 04:15:00,19.86,43.45,395.0,6.82,4,0
2024-01-05 04:20:00,19.79,42.89,426.0,19.6,4,0
2024-01-05 04:25:00,20.5,34.4,387.23,7.58,4,0
2024-01-05 04:30:00,19.82,42.11,373.35,21.71,4,0
2024-01-05 04:35:00,19.59,36.25,431.96,3.53,4,0
2024-01-05 04:40:00,21.33,40.29,422.33,12.32,4,0
2024-01-05 04:45:00,20.12,40.37,384.92,29.44,4,0
2024-01-05 04:50:00,20.79,44.87,650.97,49.48,4,1
2024-01-05 04:55:00,20.67,40.07,406.42,20.02,4,0
2024-01-05 05:00:00,20.67,52.63,578.97,58.53,5,1
2024-01-05 05:05:00,19.44,35.54,408.21,0.0,5,0
2024-01-05 05:10:00,19.99,39.83,411.76,19.62,5,0
2024-01-05 05:15:00,19.46,43.37,394.33,5.01,5,0
2024-01-05 05:20:00,20.0,41.2,415.7,0.0,5,0
2024-01-05 05:25:00,19.92,41.58,401.05,10.77,5,0
2024-01-05 05:30:00,20.8,44.06,426.93,24.44,5,0
2024-01-05 05:35:00,20.22,40.98,444.88,0.0,5,0
2024-01-05 05:40:00,21.02,35.12,388.86,10.33,5,0
2024-01-05 05:45:00,19.83,40.95,432.43,26.34,5,0
2024-01-05 05:50:00,19.32,38.4,410.02,0.18,5,0
2024-01-05 05:55:00,19.65,40.73,395.14,18.64,5,0
2024-01-05 06:00:00,20.53,45.24,589.05,45.86,6,1
2024-01-05 06:05:00,21.41,42.27,693.72,49.07,6,1
2024-01-05 06:10:00,20.53,40.97,402.86,0.0,6,0
2024-01-05 06:15:00,21.62,44.65,539.71,67.29,6,1
2024-01-05 06:20:00,20.55,45.97,713.49,42.12,6,1
2024-01-05 06:25:00,20.59,37.68,425.81,23.96,6,0
2024-01-05 06:30:00,21.16,42.75,608.97,62.43,6,1
2024-01-05 06:35:00,21.66,38.96,690.07,58.65,6,1
2024-01-05 06:40:00,21.27,39.05,579.39,49.36,6,1
2024-01-05 06:45:00,20.8,46.85,647.55,47.02,6,1
2024-01-05 06:50:00,20.81,45.61,584.88,51.63,6,1
2024-01-05 06:55:00,20.53,38.7,435.06,6.35,6,0
2024-01-05 07:00:00,21.21,49.94,567.75,283.06,7,1
2024-01-05 07:05:00,22.4,39.48,512.7,250.75,7,1
2024-01-05 07:10:00,20.73,42.94,647.52,231.29,7,1
2024-01-05 07:15:00,21.21,47.87,747.05,352.47,7,1
2024-01-05 07:20:00,19.7,36.7,359.31,6.37,7,0
2024-01-05 07:25:00,19.57,38.79,405.44,9.43,7,0
2024-01-05 07:30:00,20.96,51.05,761.19,228.87,7,1
2024-01-05 07:35:00,20.9,48.11,568.12,240.98,7,1
2024-01-05 07:40:00,21.01,47.15,642.34,248.76,7,1
2024-01-05 07:45:00,21.57,47.47,616.25,448.44,7,1
2024-01-05 07:50:00,21.69,48.94,668.5,365.03,7,1
2024-01-05 07:55:00,23.13,43.94,694.36,269.24,7,1
2024-01-05 08:00:00,19.19,35.02,440.54,70.6,8,0
2024-01-05 08:05:00,19.99,36.64,398.85,49.49,8,0
2024-01-05 08:10:00,20.82,43.24,416.17,48.06,8,0
2024-01-05 08:15:00,19.69,43.86,394.86,52.78,8,0
2024-01-05 08:20:00,19.5,37.2,396.24,46.47,8,0
2024-01-05 08:25:00,21.49,42.56,531.83,352.99,8,1
2024-01-05 08:30:00,20.48,42.81,408.73,54.01,8,0
2024-01-05 08:35:00,21.76,50.32,778.19,179.31,8,1
2024-01-05 08:40:00,20.51,41.96,416.67,51.69,8,0
2024-01-05 08:45:00,19.93,38.03,417.48,50.78,8,0
2024-01-05 08:50:00,20.44,47.28,409.61,47.19,8,0
2024-01-05 08:55:00,20.45,39.32,428.73,42.96,8,0
2024-01-05 09:00:00,20.84,39.01,398.38,49.78,9,0
2024-01-05 09:05:00,22.53,46.11,672.75,413.9,9,1
2024-01-05 09:10:00,19.31,39.31,396.88,49.35,9,0
2024-01-05 09:15:00,19.59,36.82,385.69,61.21,9,0
2024-01-05 09:20:00,20.25,38.21,397.32,39.27,9,0
2024-01-05 09:25:00,20.51,44.31,379.0,40.28,9,0
2024-01-05 09:30:00,20.57,42.97,642.58,239.87,9,1
2024-01-05 09:35:00,20.32,39.65,390.89,52.45,9,0
2024-01-05 09:40:00,20.35,44.41,392.72,62.15,9,0
2024-01-05 09:45:00,21.47,42.17,447.39,63.95,9,0
2024-01-05 09:50:00,19.86,38.61,424.21,49.83,9,0
2024-01-05 09:55:00,19.7,41.24,417.03,40.9,9,0
2024-01-05 10:00:00,20.4,42.88,556.47,381.96,10,1
2024-01-05 10:05:00,20.66,42.59,406.12,47.69,10,0
2024-01-05 10:10:00,19.36,39.14,387.66,38.9,10,0
2024-01-05 10:15:00,20.52,42.29,434.56,45.31,10,0
2024-01-05 10:20:00,20.28,36.33,439.63,45.56,10,0
2024-01-05 10:25:00,20.23,41.83,411.45,53.97,10,0
2024-01-05 10:30:00,20.42,38.97,410.63,54.57,10,0
2024-01-05 10:35:00,21.35,45.66,611.11,302.33,10,1
2024-01-05 10:40:00,20.28,41.79,428.15,54.08,10,0
2024-01-05 10:45:00,21.76,43.24,488.12,256.85,10,1
2024-01-05 10:50:00,20.32,33.27,394.48,32.94,10,0
2024-01-05 10:55:00,20.39,37.27,399.6,47.52,10,0
2024-01-05 11:00:00,20.26,34.7,382.7,44.83,11,0
2024-01-05 11:05:00,20.1,35.33,400.79,35.77,11,0
2024-01-05 11:10:00,21.19,47.94,577.69,298.4,11,1
2024-01-05 11:15:00,20.05,42.36,364.39,65.03,11,0
2024-01-05 11:20:00,19.64,42.83,395.41,61.68,11,0
2024-01-05 11:25:00,19.77,41.43,378.73,60.22,11,0
2024-01-05 11:30:00,20.52,37.16,383.58,55.38,11,0
2024-01-05 11:35:00,21.65,42.25,584.84,245.29,11,1
2024-01-05 11:40:00,19.5,41.08,406.8,47.06,11,0
2024-01-05 11:45:00,20.47,39.08,375.27,62.74,11,0
2024-01-05 11:50:00,20.68,39.83,400.53,58.94,11,0
2024-01-05 11:55:00,20.96,38.94,395.49,52.96,11,0
2024-01-05 12:00:00,19.82,41.87,416.54,34.88,12,0
2024-01-05 12:05:00,20.13,42.43,394.71,42.26,12,0
2024-01-05 12:10:00,19.94,38.88,409.84,39.27,12,0
2024-01-05 12:15:00,18.61,39.46,434.51,51.22,12,0
2024-01-05 12:20:00,19.91,41.95,382.59,49.23,12,0
2024-01-05 12:25:00,19.6,38.5,434.9,74.05,12,0
2024-01-05 12:30:00,22.04,49.62,615.96,233.06,12,1
2024-01-05 12:35:00,20.09,41.35,398.54,42.09,12,0
2024-01-05 12:40:00,19.91,41.77,394.59,61.43,12,0
2024-01-05 12:45:00,20.63,41.85,401.76,45.6,12,0
2024-01-05 12:50:00,20.02,38.97,469.05,287.25,12,1
2024-01-05 12:55:00,20.4,44.05,421.16,54.71,12,0
2024-01-05 13:00:00,21.57,46.28,683.88,266.84,13,1
2024-01-05 13:05:00,20.43,40.79,426.28,49.85,13,0
2024-01-05 13:10:00,19.93,38.42,425.01,40.66,13,0
2024-01-05 13:15:00,20.18,34.84,392.83,37.75,13,0
2024-01-05 13:20:00,20.03,44.41,407.57,44.11,13,0
2024-01-05 13:25:00,19.63,35.8,356.94,49.69,13,0
2024-01-05 13:30:00,19.87,39.84,387.78,55.06,13,0
2024-01-05 13:35:00,21.4,48.43,709.35,237.52,13,1
2024-01-05 13:40:00,20.21,42.42,402.32,52.29,13,0
2024-01-05 13:45:00,20.7,43.68,707.55,405.05,13,1
2024-01-05 13:50:00,20.95,42.63,546.86,434.08,13,1
2024-01-05 13:55:00,20.79,42.65,617.63,314.8,13,1
2024-01-05 14:00:00,21.22,42.5,387.13,40.94,14,0
2024-01-05 14:05:00,21.52,40.98,746.94,403.62,14,1
2024-01-05 14:10:00,19.57,37.34,414.24,40.31,14,0
2024-01-05 14:15:00,20.93,38.75,378.05,46.38,14,0
2024-01-05 14:20:00,20.3,40.32,400.26,42.31,14,0
2024-01-05 14:25:00,19.78,40.02,418.91,44.47,14,0
2024-01-05 14:30:00,19.12,38.78,382.51,34.89,14,0
2024-01-05 14:35:00,19.97,41.45,421.67,46.67,14,0
2024-01-05 14:40:00,19.24,40.88,404.39,66.72,14,0
2024-01-05 14:45:00,19.66,41.99,417.86,56.42,14,0
2024-01-05 14:50:00,18.97,37.95,373.38,52.34,14,0
2024-01-05 14:55:00,19.58,37.77,395.71,13.99,14,0
2024-01-05 15:00:00,19.61,38.4,418.77,57.59,15,0
2024-01-05 15:05:00,20.5,42.71,390.0,55.43,15,0
2024-01-05 15:10:00,21.31,51.08,519.59,251.62,15,1
2024-01-05 15:15:00,20.22,42.55,417.84,38.87,15,0
2024-01-05 15:20:00,19.9,41.64,399.6,40.22,15,0
2024-01-05 15:25:00,19.64,37.37,406.65,36.67,15,0
2024-01-05 15:30:00,20.29,36.31,410.99,43.4,15,0
2024-01-05 15:35:00,19.85,36.29,396.56,64.38,15,0
2024-01-05 15:40:00,19.23,43.97,431.51,41.37,15,0
2024-01-05 15:45:00,20.77,40.73,391.92,50.02,15,0
2024-01-05 15:50:00,19.83,40.04,402.06,32.69,15,0
2024-01-05 15:55:00,20.11,41.85,414.19,48.59,15,0
2024-01-05 16:00:00,19.83,39.16,412.83,68.84,16,0
2024-01-05 16:05:00,20.36,44.18,400.44,53.17,16,0
2024-01-05 16:10:00,20.92,46.3,621.84,357.24,16,1
2024-01-05 16:15:00,19.49,41.82,429.36,49.7,16,0
2024-01-05 16:20:00,20.77,40.62,380.46,67.38,16,0
2024-01-05 16:25:00,19.85,41.33,416.32,56.02,16,0
2024-01-05 16:30:00,19.68,41.04,422.12,47.04,16,0
2024-01-05 16:35:00,20.05,47.82,403.87,50.6,16,0
2024-01-05 16:40:00,21.88,44.65,530.01,404.35,16,1
2024-01-05 16:45:00,19.33,39.04,402.89,31.66,16,0
2024-01-05 16:50:00,20.23,36.03,428.41,41.78,16,0
2024-01-05 16:55:00,20.82,34.23,411.54,48.22,16,0
2024-01-05 17:00:00,21.3,47.26,514.83,398.59,17,1
2024-01-05 17:05:00,19.75,40.85,419.25,61.66,17,0
2024-01-05 17:10:00,19.49,38.9,416.38,51.15,17,0
2024-01-05 17:15:00,20.32,39.19,404.35,41.75,17,0
2024-01-05 17:20:00,19.16,38.5,405.59,59.86,17,0
2024-01-05 17:25:00,19.55,40.21,386.99,46.73,17,0
2024-01-05 17:30:00,20.39,41.11,374.72,59.68,17,0
2024-01-05 17:35:00,19.4,37.34,343.0,55.45,17,0
2024-01-05 17:40:00,19.49,44.73,386.27,44.88,17,0
2024-01-05 17:45:00,20.43,42.43,376.89,57.25,17,0
2024-01-05 17:50:00,19.7,48.14,390.19,79.86,17,0
2024-01-05 17:55:00,19.7,40.98,388.36,53.99,17,0
2024-01-05 18:00:00,21.7,45.64,689.0,242.55,18,1
2024-01-05 18:05:00,21.28,42.96,513.36,405.35,18,1
2024-01-05 18:10:00,21.62,41.36,780.25,270.84,18,1
2024-01-05 18:15:00,20.47,43.82,517.41,331.42,18,1
2024-01-05 18:20:00,21.22,45.92,510.32,153.72,18,1
2024-01-05 18:25:00,21.73,45.99,682.39,356.35,18,1
2024-01-05 18:30:00,21.09,47.6,545.12,423.59,18,1
2024-01-05 18:35:00,21.01,37.55,739.31,459.02,18,1
2024-01-05 18:40:00,21.67,44.42,746.36,283.07,18,1
2024-01-05 18:45:00,20.8,47.85,659.3,408.8,18,1
2024-01-05 18:50:00,20.25,43.46,382.79,43.46,18,0
2024-01-05 18:55:00,21.22,51.97,714.03,296.62,18,1
2024-01-05 19:00:00,21.41,44.88,606.81,316.1,19,1
2024-01-05 19:05:00,21.64,42.49,712.51,219.99,19,1
2024-01-05 19:10:00,19.55,46.62,637.18,170.94,19,1
2024-01-05 19:15:00,20.65,40.97,771.61,362.04,19,1
2024-01-05 19:20:00,21.51,51.95,576.07,348.14,19,1
2024-01-05 19:25:00,20.71,42.31,810.45,290.06,19,1
2024-01-05 19:30:00,21.43,49.34,595.11,234.69,19,1
2024-01-05 19:35:00,21.66,51.04,651.4,327.43,19,1
2024-01-05 19:40:00,21.39,44.4,632.9,295.59,19,1
2024-01-05 19:45:00,20.63,46.61,695.5,306.17,19,1
2024-01-05 19:50:00,22.55,39.08,564.84,338.94,19,1
2024-01-05 19:55:00,21.76,45.4,579.05,239.37,19,1
2024-01-05 20:00:00,21.3,40.83,675.62,422.52,20,1
2024-01-05 20:05:00,20.77,49.34,771.88,229.02,20,1
2024-01-05 20:10:00,21.8,46.27,587.23,413.82,20,1
2024-01-05 20:15:00,21.93,47.65,649.88,225.58,20,1
2024-01-05 20:20:00,19.95,42.85,663.63,410.54,20,1
2024-01-05 20:25:00,22.31,45.74,650.04,271.05,20,1
2024-01-05 20:30:00,19.55,44.8,651.21,336.62,20,1
2024-01-05 20:35:00,21.41,41.18,497.56,169.75,20,1
2024-01-05 20:40:00,20.63,41.48,704.61,283.63,20,1
2024-01-05 20:45:00,19.83,42.66,417.58,0.54,20,0
2024-01-05 20:50:00,20.14,39.46,402.01,7.86,20,0
2024-01-05 20:55:00,20.56,43.15,768.52,164.63,20,1
2024-01-05 21:00:00,21.56,41.83,672.96,160.89,21,1
2024-01-05 21:05:00,21.26,45.52,527.87,304.49,21,1
2024-01-05 21:10:00,22.17,45.97,636.1,295.55,21,1
2024-01-05 21:15:00,20.27,45.46,753.17,428.96,21,1
2024-01-05 21:20:00,20.58,38.69,425.27,0.0,21,0
2024-01-05 21:25:00,22.37,44.2,488.69,306.89,21,1
2024-01-05 21:30:00,22.13,49.32,537.99,197.71,21,1
2024-01-05 21:35:00,20.05,42.99,412.87,30.77,21,0
2024-01-05 21:40:00,21.26,48.09,584.4,219.74,21,1
2024-01-05 21:45:00,22.0,42.03,549.64,240.03,21,1
2024-01-05 21:50:00,20.27,42.67,396.92,2.13,21,0
2024-01-05 21:55:00,21.56,43.04,564.04,411.27,21,1
2024-01-05 22:00:00,21.08,48.19,613.54,229.41,22,1
2024-01-05 22:05:00,20.76,46.1,601.12,372.71,22,1
2024-01-05 22:10:00,20.92,48.15,624.48,298.83,22,1
2024-01-05 22:15:00,21.49,41.98,634.02,395.65,22,1
2024-01-05 22:20:00,20.78,42.84,571.6,219.95,22,1
2024-01-05 22:25:00,20.49,44.43,541.11,201.9,22,1
2024-01-05 22:30:00,20.61,38.44,474.91,379.1,22,1
2024-01-05 22:35:00,21.41,47.76,552.61,287.39,22,1
2024-01-05 22:40:00,22.32,44.09,759.45,309.09,22,1
2024-01-05 22:45:00,21.28,45.52,796.71,154.44,22,1
2024-01-05 22:50:00,20.7,43.6,606.93,173.53,22,1
2024-01-05 22:55:00,22.36,49.5,585.2,206.19,22,1
2024-01-05 23:00:00,20.72,34.39,430.37,15.06,23,0
2024-01-05 23:05:00,19.92,39.27,401.13,8.75,23,0
2024-01-05 23:10:00,20.37,39.66,435.23,22.24,23,0
2024-01-05 23:15:00,19.51,35.94,402.98,8.29,23,0
2024-01-05 23:20:00,19.99,40.78,428.02,35.33,23,0
2024-01-05 23:25:00,19.81,40.95,411.68,22.84,23,0
2024-01-05 23:30:00,20.31,38.74,408.74,28.33,23,0
2024-01-05 23:35:00,19.97,37.33,388.71,4.07,23,0
2024-01-05 23:40:00,19.91,42.4,411.78,0.0,23,0
2024-01-05 23:45:00,20.28,41.15,432.53,12.36,23,0
2024-01-05 23:50:00,19.42,35.2,415.62,10.21,23,0
2024-01-05 23:55:00,19.91,39.38,372.71,0.72,23,0
2024-01-06 00:00:00,20.5,41.35,370.84,11.26,0,0
2024-01-06 00:05:00,20.82,41.11,388.21,0.0,0,0
